entity,year,gdp_pc,repression,iv_repression,gross_fixed_capital_formation_perecent_of_gdp,trade_percentageof_gdp,inflation_consumer_prices_annual_perecentage_growth,population_growth_annual_percentage,expenditure_on_education,ln_gdp_pc
Australia,2015,56970.3613,3.026,0.98,26.11138058,41.49475069,1.508368031,1.439216653,14.88242722,10.950286434388683
Australia,2016,57632.99959,3.026,0.977,25.28410439,40.81340222,1.276993657,1.561940498,14.89055347,10.961850592182573
Australia,2017,57991.77135,3.026,0.962,23.97442501,42.03541353,1.948643091,1.646827797,14.84958649,10.96805640618773
Australia,2018,58772.70632,3.026,0.962,24.38638801,43.57322536,1.911400028,1.49599671,15.10843658,10.98143284789136
Australia,2019,59181.29979,3.026,0.954,23.32198743,46.00168271,1.610770929,1.477490711,15.29336834,10.988360889045216
Australia,2020,58377.76705,3.026,0.954,22.72793546,44.4995641,0.846900735,1.233428251,14.45625305,10.97469039513259
Australia,2021,59465.53567,3.026,0.954,22.58263061,40.20223594,2.863912847,0.140895083,13.14539528,10.993152191276831
Australia,2022,61200.4589,3.026,0.954,23.11568906,45.69464188,6.594096587,1.28931131,13.94469357,11.021909966838319
Austria,1995,33603.42783,2.061,0.922,25.68143529,68.52500575,2.243366315,0.153106261,9.900216103,10.422383359497736
Austria,1996,34301.65622,2.885,0.955,25.97923942,70.4693163,1.860971158,0.135019834,9.884145737,10.442948918285662
Austria,1997,34998.03212,2.885,0.955,25.54107351,75.24447603,1.305978572,0.113316608,10.37141228,10.463047113748
Austria,1998,36180.74906,2.885,0.955,25.58285019,77.34952166,0.922467197,0.109728368,10.23663616,10.496282462438671
Austria,1999,37468.86989,2.885,0.955,25.0791471,78.56293298,0.568993766,0.194563153,10.33584023,10.531265730937916
Austria,2000,38571.08588,2.885,0.955,25.70604997,85.84260773,2.344862854,0.240466652,10.2170248,10.560258204293138
Austria,2001,38929.7538,2.885,0.955,24.92791306,87.99625672,2.650000773,0.382799394,10.10911369,10.569514116412913
Austria,2002,39313.72251,2.885,0.955,23.62307749,87.58449371,1.810357878,0.491980464,10.1529274,10.579328910192991
Austria,2003,39569.28856,2.885,0.955,24.19412123,86.88222632,1.355553709,0.487133895,10.26278591,10.585808554940611
Austria,2004,40333.33072,2.885,0.955,23.76824666,91.47422019,2.06120618,0.620413127,9.150461197,10.604933471117377
Austria,2005,40989.01318,2.885,0.955,23.23458642,94.67475478,2.299137856,0.681267248,9.399205208,10.621059338556229
Austria,2006,42120.1557,2.885,0.955,22.8306808,98.78572532,1.441548511,0.494797775,9.533905029,10.648281662822276
Austria,2007,43568.83022,2.885,0.955,23.13939735,101.3649584,2.168555288,0.324146535,9.526359558,10.682097270460957
Austria,2008,44063.8642,2.885,0.955,23.53379701,102.7437044,3.215950332,0.313041438,9.722205162,10.693395319642732
Austria,2009,42372.47583,2.885,0.955,22.6637108,87.6004931,0.506308828,0.26195319,9.458568573,10.654254275474914
Austria,2010,43035.40735,2.885,0.955,21.86115542,99.64488255,1.81353439,0.2403943,9.693655014,10.669778482590072
Austria,2011,44146.19568,2.885,0.955,22.70735925,105.7750984,3.286579149,0.337080842,9.803499222,10.695262034256006
Austria,2012,44221.45995,2.885,0.955,22.95274343,105.8407914,2.485675622,0.455937472,9.770256996,10.696965469470234
Austria,2013,43851.36755,2.885,0.964,23.31211015,104.985374,2.000156169,0.589387255,9.733651161,10.688561184315166
Austria,2014,43838.83459,2.885,0.964,22.96717884,104.49674,1.60581183,0.781541633,9.422001839,10.688275338011257
Austria,2015,43915.22802,2.885,0.964,22.8959622,103.1175817,0.896563335,1.120992502,9.650598526,10.69001641864105
Austria,2016,44362.67028,2.885,0.964,23.32191024,101.5734946,0.891591753,1.081396299,9.778713226,10.700153635324392
Austria,2017,45056.63859,2.885,0.964,23.84594512,105.5560668,2.081269114,0.694621104,9.819505692,10.71567561266834
Austria,2018,45951.58192,2.885,0.964,24.31359376,108.37797,1.998379814,0.487071925,9.811909676,10.735343554177092
Austria,2019,46550.56225,2.885,0.968,25.08011172,108.2072849,1.530895642,0.444673639,9.881762505,10.748294361042582
Austria,2020,43428.69831,2.885,0.978,25.1342567,99.94821411,1.381910634,0.415176732,8.949609756,10.67887575294062
Austria,2021,45368.64343,2.885,0.978,25.86465416,111.0329321,2.766666667,0.435671684,8.811378479,10.722576472056703
Austria,2022,47332.42404,2.885,0.967,25.21272038,123.5795787,8.546869932,0.956287797,8.977280617,10.76495083730823
Azerbaijan,2008,4778.124527,0.748,0.352,18.5787748,89.24289686,20.84908718,2.099854033,8.504220963,8.471803390124617
Azerbaijan,2009,5118.433955,0.748,0.382,18.81943177,74.74404168,1.45704836,2.076148264,10.04566574,8.540603803082284
Azerbaijan,2010,5300.110487,0.748,0.382,18.16672554,74.98598846,5.726872247,1.189787708,9.186688423,8.5754829459267
Azerbaijan,2011,5149.206659,0.748,0.353,20.17760455,80.50804501,7.858333333,1.303000855,7.776549816,8.546597934995239
Azerbaijan,2012,5193.175011,0.748,0.353,22.45518662,78.26306954,1.066213397,1.328763827,7.737988949,8.555100544605153
Azerbaijan,2013,5425.995598,0.978,0.488,25.79388814,74.67584476,2.415717453,1.293447027,7.118692398,8.598956681939521
Azerbaijan,2014,5508.602656,0.978,0.488,27.43039375,69.4832252,1.373441815,1.248208997,7.699596882,8.614066268532769
Azerbaijan,2015,5500.503646,0.907,0.481,27.82530342,72.60150791,4.027685737,1.191209858,8.266283035,8.612594939028103
Azerbaijan,2016,5272.718171,0.928,0.424,25.03458822,90.07731873,12.44337486,1.11785721,9.445950508,8.57030129053904
Azerbaijan,2017,5229.2526,1.047,0.505,23.81720782,90.40231568,12.93591842,0.981261805,7.820628166,8.562023640537138
Azerbaijan,2018,5261.929382,1.164,0.416,20.69407681,91.67257654,2.268546904,0.866316916,8.454236031,8.568253041137702
Azerbaijan,2019,5346.953186,1.186,0.486,21.1295518,85.81814541,2.610571828,0.846646726,8.593153,8.584282179720578
Azerbaijan,2020,5087.500228,1.303,0.475,22.66647928,72.01786765,2.75980947,0.684365325,9.802010536,8.534541874566575
Azerbaijan,2021,5349.582261,1.297,0.472,16.22712525,76.28686569,6.650299127,0.441197736,10.78862762,8.584773754785415
Bahrain,2006,23095.01813,0.523,0.49,29.49945313,147.1041811,2.007469655,7.747786313,11.91866016,10.0473722078828
Bahrain,2007,23112.48881,0.351,0.433,33.55127239,137.7850506,3.256666667,7.892302403,11.02672958,10.048128391541667
Bahrain,2008,23127.2148,0.351,0.433,34.5226692,145.8825111,3.526003164,5.994072321,10.55867004,10.048765332929616
Bahrain,2010,22224.07362,0.351,0.405,27.41173623,115.5614864,1.961884683,4.165859919,8.625524521,10.008931377623627
Bahrain,2011,23288.04494,-1.257,0.147,21.48707939,167.529641,-0.400040697,-2.766599276,8.769654274,10.055695415172824
Bahrain,2012,23894.88044,-0.934,0.173,27.17295544,178.8240208,2.7573967,1.160087287,8.179829597,10.081419507442511
Bahrain,2013,24271.62788,-0.854,0.184,25.11251678,184.5895088,3.300011569,3.592930394,7.458600044,10.097063370224909
Bahrain,2014,24135.49913,-0.668,0.201,26.09021092,168.5758581,2.647553212,4.781043184,8.684029579,10.091439028634841
Bahrain,2015,23734.05511,-0.469,0.27,24.42366356,147.9160602,1.848627424,4.154221842,7.32818985,10.074666220207726
Bahrain,2016,23715.27913,-0.469,0.27,26.83237655,132.8229979,2.786793476,3.823163003,9.620668411,10.073874808430059
Bahrain,2017,23606.88675,-0.682,0.246,28.45552401,136.4292398,1.386718306,5.293145273,7.223849773,10.069293759885703
Bahrain,2018,24059.78386,-0.682,0.279,29.64739514,144.0753726,2.08766938,0.131482304,9.251309395,10.088297006113423
Bahrain,2019,24873.66401,-0.23,0.347,27.54537086,135.4175434,1.005820047,-1.294694377,8.557403564,10.121564852443756
Bahrain,2020,23586.93096,-0.23,0.379,29.08552536,135.460985,-2.317706293,-0.781611308,9.366903305,10.068448064743512
Bahrain,2021,24086.78478,-0.23,0.379,24.84181996,153.7993165,-0.606319385,2.161028459,9.080582619,10.08941861970265
Bahrain,2022,25234.40256,-0.23,0.379,26.84918034,167.1412412,3.625741043,1.342219606,9.295536041,10.135963523439615
Bangladesh,1987,452.6597569,-0.736,0.25,15.47344203,16.68779763,9.874696091,2.238799192,10.46842957,6.115140754753762
Bangladesh,1990,473.444821,-0.736,0.25,16.45867552,18.96650201,6.12671847,1.990333689,11.19102955,6.16003537151658
Bangladesh,1991,480.673359,-0.555,0.443,16.89594746,18.88982689,6.357364123,1.910610962,11.06210041,6.175187952103439
Bangladesh,1992,497.3711737,-0.555,0.443,17.30502928,19.9340055,3.634076918,1.884873063,12.53666973,6.2093365757293135
Bangladesh,1993,511.1935094,-0.555,0.443,17.94683201,23.12158307,3.0148186,1.862772253,12.11384964,6.236748206190858
Bangladesh,1997,566.2711408,-0.555,0.443,21.81621451,26.32551339,5.305601057,1.853490895,15.19686985,6.339073010846456
Bangladesh,1999,600.2323232,-0.555,0.443,22.7213703,28.38794056,6.106695898,1.899517801,18.12978935,6.39731678560484
Bangladesh,2000,620.5604728,-0.555,0.468,23.80856257,29.32171436,2.208256209,1.827328067,20.49041939,6.43062305807481
Bangladesh,2001,641.2889229,-0.555,0.468,24.17430673,32.09801707,2.007173742,1.666893247,18.58477974,6.463480093122433
Bangladesh,2002,655.6721394,-0.46,0.457,24.34141614,28.96738072,3.332564933,1.543406357,15.69379997,6.485660876508687
Bangladesh,2003,676.826252,-0.46,0.457,24.67918886,27.6578849,5.668707734,1.455305305,16.68162918,6.517414595955838
Bangladesh,2004,702.6563571,-0.581,0.314,24.99183394,26.85823415,7.587536385,1.361547907,15.95312023,6.554867948826684
Bangladesh,2006,779.4195704,-0.581,0.314,26.14414575,38.11192443,6.765261171,1.161167751,17.33653069,6.658549502160834
Bangladesh,2007,825.50823,-0.463,0.284,26.17849707,39.94238265,9.106984969,1.075642532,18.15340042,6.715999233025809
Bangladesh,2008,866.4581576,-0.463,0.289,26.2022714,42.62091403,8.901944895,0.998440566,17.81619072,6.764413819011061
Bangladesh,2009,901.7296263,-1.128,0.223,26.20605702,40.09279622,5.423472362,0.931892491,14.02987003,6.804314726015797
Bangladesh,2011,995.5799472,-1.163,0.216,27.42097337,47.42084984,11.39516516,0.908525896,16.79397011,6.903325428868338
Bangladesh,2012,1050.391404,-1.163,0.216,28.26233501,48.11092275,6.217504221,0.958355913,12.27794361,6.9569181394059765
Bangladesh,2013,1103.156959,-0.882,0.258,28.38962075,46.29640272,7.530406409,0.93840835,11.81209469,7.005931311033446
Bangladesh,2014,1159.407535,-0.882,0.255,28.57787571,44.5140802,6.991638892,0.911167734,13.30632782,7.055664407935748
Bangladesh,2015,1224.386477,-1.045,0.236,28.88668925,42.08599631,6.19428023,0.893819378,12.04410267,7.1101951624169955
Bangladesh,2016,1299.830914,-1.045,0.236,30.23976392,31.33415013,5.513525727,0.892432416,13.98173618,7.169989468836446
Bangladesh,2017,1373.753637,-1.045,0.236,30.94687312,29.99973067,5.702070157,0.850917316,13.85498238,7.225302153212052
Bangladesh,2018,1462.250503,-1.236,0.208,31.82257477,32.51463172,5.543621395,0.820955198,11.95792007,7.287731968313501
Bangladesh,2019,1564.208024,-1.463,0.187,32.21373311,31.57805449,5.591996399,0.846411252,11.32936764,7.355134919933154
Bangladesh,2020,1604.665923,-1.639,0.173,31.30794134,26.27144738,5.691074747,0.836310836,10.38743782,7.3806708662348335
Bangladesh,2021,1702.080284,-1.662,0.182,31.01873874,27.7240047,5.545654308,0.814977994,10.22130299,7.439606478408611
Bangladesh,2022,1804.349346,-0.966,0.253,32.04727558,33.77996727,7.696954372,1.024233847,11.66198349,7.497955332650731
Bangladesh,2023,1885.377336,-0.966,0.223,30.95120008,30.98297141,9.883503038,1.221714755,10.67466259,7.541883258098456
Belarus,2003,3137.262614,1.814,0.668,23.74824968,134.1418523,28.39783991,-0.699809191,13.96971226,8.051105919701117
Belarus,2004,3520.404526,1.814,0.668,25.31735205,142.1365104,18.10824249,-0.682169472,14.35278988,8.166331184148188
Belarus,2005,3877.717389,1.814,0.668,26.51662668,118.8843517,10.33887945,-0.68300556,14.26339626,8.263001957695788
Belarus,2006,4291.686472,1.814,0.668,29.66076678,124.2951039,6.997129035,-0.612296198,14.29337883,8.36443505168813
Belarus,2007,4682.206767,1.814,0.668,31.37632468,128.153878,8.426752735,-0.458847536,13.0917244,8.451524809185948
Belarus,2008,5177.645348,1.814,0.668,33.30374726,129.5994785,14.83787648,-0.345415054,12.12493229,8.552105665883909
Belarus,2009,5200.774186,1.814,0.668,35.53743262,108.6356448,12.94565634,-0.245915441,12.1798172,8.556562775410782
Belarus,2010,5616.094117,1.752,0.613,38.82708438,115.917973,7.735748043,-0.218522756,13.43798161,8.633391704290291
Belarus,2011,5941.689992,1.853,0.656,37.68588586,157.9742551,53.22869831,-0.234282914,14.53167248,8.689748882328981
Belarus,2012,6052.637371,1.781,0.656,33.41611021,153.0852693,59.21973602,-0.1566176,13.08640671,8.708249385126315
Belarus,2013,6115.432881,1.968,0.681,37.18684605,119.8159652,18.31226104,-0.03838,12.77383041,8.718570835640307
Belarus,2014,6212.916674,1.968,0.681,33.22436403,110.6514244,18.11955435,0.056151568,13.52054405,8.734385738417345
Belarus,2015,5967.055951,1.968,0.681,28.65431481,115.9148262,13.53448976,0.132853237,13.05056095,8.69400894421685
Belarus,2016,5811.201592,1.968,0.698,25.44007836,125.2093229,11.83658077,0.087721088,13.57799625,8.667542642920626
Belarus,2017,5964.896688,1.968,0.727,26.15798661,133.3677547,6.031837252,-0.109782323,12.97870255,8.693647014683789
Belarus,2018,6165.9132,2.393,0.774,26.2274188,139.3937363,4.872302206,-0.213824207,13.26404095,8.726791531149477
Belarus,2019,6267.735087,2.393,0.774,27.03453743,130.8504061,5.59815595,-0.201786601,13.07826328,8.7431703382241
Belarus,2020,6251.98899,-1.187,0.086,25.3653467,118.9341761,5.548143575,-0.42347525,12.87037659,8.740654930503348
Belarus,2021,6457.730537,-1.013,0.131,22.5711362,136.0141679,9.460283896,-0.828232721,12.36244392,8.773033224990892
Belarus,2022,6206.619097,-0.94,0.141,19.44771628,120.0242076,15.20967527,-0.804228427,12.81081104,8.733371597847864
Belgium,1995,31508.62266,3.093,0.981,21.23174074,116.3785678,1.467966991,0.209436838,11.00442123,10.358016522593164
Belgium,1996,31862.66939,3.093,0.981,21.18466301,119.2127758,2.077021074,0.195393176,11.15247822,10.369190364951134
Belgium,1997,32991.50101,3.093,0.981,21.8542937,125.6889401,1.628160495,0.241991885,11.27159309,10.404005262126654
Belgium,1998,33566.98759,3.093,0.981,21.7804885,124.7091226,0.949250288,0.213527651,11.50082493,10.421298350767417
Belgium,1999,34676.60516,3.093,0.981,22.16653543,125.1699905,1.120848234,0.229189103,11.41945934,10.453820535676138
Belgium,2000,35878.31536,3.093,0.981,22.50706383,142.2301351,2.544517762,0.242517956,11.20520401,10.48788836300802
Belgium,2001,36148.28809,3.093,0.981,22.39027083,139.5768398,2.469258231,0.343951158,11.50085735,10.49538487072562
Belgium,2002,36600.86259,3.093,0.981,20.69642412,136.0851495,1.645214362,0.448268895,11.6047554,10.507827087144523
Belgium,2003,36826.26993,3.093,0.981,20.49418884,132.7155528,1.588964,0.418641508,11.54364491,10.513966726275934
Belgium,2004,37976.6973,3.093,0.981,21.46185041,136.9184053,2.097283112,0.432788248,11.4161129,10.54472802165938
Belgium,2005,38645.26052,3.093,0.981,22.15389359,144.5290507,2.781432637,0.550055708,10.97798347,10.562179420881943
Belgium,2006,39371.08583,3.093,0.981,22.32543906,149.5675093,1.791207701,0.659558215,11.53674412,10.580786963694619
Belgium,2007,40520.08432,3.093,0.981,23.29301444,152.4684469,1.8230563,0.734330831,11.36902332,10.609553039308135
Belgium,2008,40380.9075,3.093,0.981,24.11814191,161.0884478,4.489444205,0.789976845,11.27712917,10.60611236561132
Belgium,2009,39293.63755,3.093,0.981,22.55005178,135.1384057,-0.053145674,0.804599573,11.13274479,10.578817890349004
Belgium,2010,39991.56462,3.093,0.981,21.93824289,150.1625636,2.189299204,0.913639392,11.21544456,10.59642382635681
Belgium,2011,40236.95963,3.093,0.981,22.79000616,160.7655169,3.532082107,1.301002902,11.22957039,10.602541246004616
Belgium,2012,40074.4928,3.093,0.981,22.82362324,160.3833014,2.839663434,0.620163579,11.06992149,10.598495321128167
Belgium,2013,40007.89979,3.093,0.981,22.15585114,157.5736228,1.11309594,0.471340144,11.35172081,10.596832208346553
Belgium,2014,40533.9135,3.093,0.981,22.84091967,158.571611,0.340002833,0.443929288,11.34249592,10.609894273066027
Belgium,2015,40893.80454,3.093,0.981,23.1519861,155.068682,0.561429153,0.579446242,11.73614788,10.618733852317296
Belgium,2016,41172.88628,3.093,0.981,23.51982218,159.0576966,1.973852647,0.506300002,11.69543076,10.62553521869476
Belgium,2017,41619.32863,3.093,0.981,23.50415149,166.9040782,2.12597086,0.385228018,11.97686672,10.63631996887086
Belgium,2018,42208.36257,3.093,0.981,23.77498358,168.2776929,2.053164999,0.455184695,11.87883949,10.650373645557856
Belgium,2019,43006.40423,3.093,0.981,24.23120988,165.4654789,1.43681957,0.540461327,11.81700134,10.669104319167293
Belgium,2020,40769.02181,3.093,0.981,24.03387249,156.9501213,0.740791812,0.430996815,11.14883709,10.615677802638539
Belgium,2021,43140.96767,3.093,0.981,23.91638567,177.3818924,2.440248511,0.411601997,11.31968021,10.672228350614155
Benin,1998,821.4599714,1.489,0.827,17.27875476,59.5936253,5.753314584,3.082966821,18.46174049,6.71108321005766
Benin,1999,838.976787,1.489,0.827,20.05968561,54.39178915,0.326722893,3.093695847,17.88518906,6.732183038623192
Benin,2000,861.213292,1.489,0.827,18.72600357,47.3481515,4.165404423,3.076652652,13.51319981,6.758342199648853
Benin,2001,879.8544638,1.489,0.827,19.06306631,48.25717064,3.984295478,3.054355066,15.31058025,6.779756511749679
Benin,2002,893.137101,1.489,0.827,16.91268416,43.76842254,2.489162355,3.040108016,14.12907982,6.794740097647628
Benin,2003,896.1467632,1.489,0.827,17.5433639,41.61623056,1.487242461,3.049202597,16.68252945,6.7981041977757535
Benin,2004,907.6244312,1.489,0.827,16.08666085,39.90297434,0.873890831,3.061731061,19.2139492,6.8108306710096755
Benin,2005,893.9153687,1.489,0.827,15.04108686,39.09593119,5.364520858,3.220611997,18.79039001,6.7956111048087475
Benin,2006,900.6205358,1.489,0.803,14.16144095,39.77469871,3.782176965,3.120668883,19.70960999,6.803084009961488
Benin,2007,926.7401138,1.489,0.826,17.05747393,49.11378415,1.298068133,2.955095547,14.94869041,6.831673174372108
Benin,2008,943.2033803,1.489,0.826,15.84500887,47.77535927,7.947298761,3.019593985,19.08857918,6.849281933080182
Benin,2009,936.5656511,1.489,0.826,16.56555047,44.70262906,0.896072356,2.999036422,18.17561913,6.842219622043194
Benin,2010,928.2466553,1.489,0.826,17.64999674,51.43085995,2.207835325,2.984241628,26.14396095,6.8332974898188095
Benin,2011,927.7164128,1.427,0.822,18.226328,47.21702881,2.704239077,2.977822028,20.95999908,6.832726096428995
Benin,2012,943.9187715,1.427,0.822,16.2040296,50.73673678,6.744682533,2.9676654,25.02131081,6.850040115303402
Benin,2013,982.3992063,1.427,0.821,20.70826275,59.20019183,0.428888889,2.948851601,22.34122086,6.889997749473171
Benin,2014,1014.433006,1.427,0.821,21.6376627,65.26827494,-0.548757551,2.955018759,22.22771072,6.922085120614198
Benin,2015,1002.418869,1.554,0.828,20.49573923,56.75631318,0.218785924,2.953916277,17.4795208,6.910171227227518
Benin,2016,1006.039266,1.948,0.87,19.72249305,58.98692834,-0.793310146,2.924602167,18.79140091,6.913776381707108
Benin,2017,1032.904712,2.321,0.921,23.4384504,61.47659696,0.043264856,2.881178694,19.87965012,6.9401302209152425
Benin,2018,1071.504522,2.321,0.913,25.90056276,61.79519449,0.919170718,2.813641884,17.70918083,6.976819035156709
Benin,2019,1114.173045,2.321,0.891,25.17325563,63.68133231,0.732849371,2.735388428,18.21017075,7.015867745048521
Benin,2020,1126.654041,2.145,0.851,25.20651739,44.83323338,3.022721197,2.662598752,16.41282272,7.027007493533147
Benin,2021,1176.377276,2.145,0.851,28.44744444,48.05486083,1.733539627,2.592301675,15.28315258,7.070194889934279
Benin,2022,1218.496689,2.145,0.851,30.73287577,44.38159289,1.350778636,2.547409263,16.09460258,7.10537315578623
Benin,2023,1263.621583,2.145,0.851,34.12177731,44.66313082,2.738700784,2.522747723,19.04263687,7.141737149345529
Bhutan,2000,1259.623765,0.991,0.734,52.3538772,74.02649711,4.012120811,2.422280776,13.92039013,7.138568356149555
Bhutan,2001,1321.098782,0.991,0.734,62.23825397,71.09457473,3.414789461,2.307214379,13.22609997,7.18621907992491
Bhutan,2004,1552.739152,0.991,0.773,68.93443326,89.0605518,4.105936983,1.999900532,18.60663033,7.347775845100405
Bhutan,2005,1632.021695,0.991,0.773,61.71060973,97.74341354,5.312631046,1.725267171,22.83286095,7.397574828940597
Bhutan,2008,2017.760189,1.366,0.812,45.2241686,101.9542357,8.327160494,1.129688965,15.1049099,7.609743357875786
Bhutan,2009,2148.564804,1.366,0.812,49.7747232,101.5594116,4.361122191,1.106551061,12.84471035,7.672555365199083
Bhutan,2010,2378.728108,1.366,0.815,62.73690059,105.0106667,7.036383161,1.095438076,10.29551983,7.774321215415093
Bhutan,2011,2552.488711,1.366,0.815,67.79043837,102.7956002,8.848985699,1.097807,11.3875103,7.84482412730622
Bhutan,2013,2671.074602,1.549,0.818,63.35056632,95.05253828,8.776383453,1.108324945,15.68694973,7.890236143083076
Bhutan,2014,2797.81884,1.549,0.821,54.62804126,87.9342562,8.271060939,1.078717986,17.45413971,7.936595406881978
Bhutan,2015,2954.040819,1.549,0.821,56.1511419,89.63916046,4.548143951,1.014965724,19.90532303,7.990929281208447
Bhutan,2016,3173.367732,1.549,0.821,56.92566527,76.38475285,3.219886894,0.973884474,18.22546768,8.062548678974517
Bhutan,2017,3211.809033,1.493,0.816,54.26420338,76.78840169,4.95508367,0.861274888,19.45207024,8.074589619065057
Bhutan,2018,3300.550065,1.493,0.856,53.60363353,79.73972033,2.723963862,0.716471131,17.20658875,8.101844419927579
Bhutan,2019,3467.38599,1.406,0.873,45.79967957,76.1235167,2.726430374,0.664446427,18.08603477,8.15115627205219
Bhutan,2020,3092.124284,1.547,0.883,38.57053485,71.83035104,5.629365226,0.675256503,18.54933548,8.036613604242321
Bhutan,2021,3206.20367,1.547,0.812,43.98969895,77.58244827,7.346814405,0.703488234,15.70978165,8.072842858912145
Bhutan,2022,3349.733096,1.63,0.834,55.10768815,85.57121652,5.639166714,0.703183918,19.65393448,8.116635948809241
Bhutan,2023,3480.513886,1.63,0.834,44.60665448,81.73662787,4.229344199,0.698146585,17.80044174,8.15493523025742
Bolivia,2006,2221.427226,1.868,0.891,14.29667967,74.53784843,4.282396048,1.704640623,21.56677055,7.705905162892719
Bolivia,2007,2283.427336,1.868,0.891,16.13959369,76.06191145,8.705609236,1.710516527,20.58189964,7.733432810791834
Bolivia,2008,2383.250326,1.868,0.891,17.24871715,82.8670209,14.00681077,1.688114369,19.02747917,7.7762205181616775
Bolivia,2009,2422.575794,1.868,0.891,16.4792608,68.62707391,3.346454201,1.665271206,22.81318092,7.792586630788377
Bolivia,2010,2481.407009,1.873,0.89,16.57224535,75.51162625,2.503276058,1.644406818,22.13941956,7.816581020619918
Bolivia,2011,2568.520517,1.873,0.89,18.96562563,82.48039542,9.884464198,1.622769787,18.24453926,7.851085337806118
Bolivia,2012,2657.238849,1.785,0.884,18.36287724,84.94876117,4.515602914,1.599651762,18.39156914,7.885042835961194
Bolivia,2013,2793.514571,2.101,0.889,19.06008183,81.23090753,5.736400237,1.573744476,17.69924927,7.935055784922829
Bolivia,2014,2900.902416,2.101,0.889,20.98204962,85.26446956,5.766600746,1.544558778,17.28778076,7.972777145499789
Bolivia,2015,2996.012898,2.617,0.926,21.37105961,67.93284519,4.059610411,1.516861198,18.26491928,8.005037649701274
Bolivia,2016,3077.570576,2.169,0.905,20.67048419,56.4010345,3.623214318,1.48970584,20.41271019,8.031895790695735
Bolivia,2017,3160.164212,2.61,0.928,23.11766583,45.57611237,2.822758055,1.461245723,20.97863007,8.058379271053566
Bolivia,2018,3204.536708,2.61,0.928,22.82329911,46.92619534,2.272059872,1.433370907,21.60943031,8.07232280601988
Bolivia,2019,3207.386952,1.185,0.795,22.91420534,45.82097327,1.83954505,1.406578238,22.43413925,8.073211850973898
Bolivia,2020,2765.092718,1.215,0.834,15.79373053,37.51643424,0.940742153,1.233964427,22.21692085,7.924829446124786
Bolivia,2021,3011.551108,1.736,0.836,17.04314899,47.66708432,0.737383721,1.019312841,23.14578056,8.010210543284483
Bosnia and Herzegovina,2016,4876.534715,2.138,0.885,21.09124457,88.244034,-1.5841,-1.302677748,10.28658009,8.492190147221962
Bosnia and Herzegovina,2018,5360.25201,1.53,0.813,22.82227039,98.43206942,1.41710814,-1.223135694,9.630789757,8.586766269750639
Bosnia and Herzegovina,2019,5583.297213,1.818,0.845,23.06392152,94.51612515,0.562782154,-1.231855065,10.1331501,8.627534779250745
Bosnia and Herzegovina,2021,5995.541976,1.841,0.859,21.62668317,96.73911444,1.981639006,-1.663848602,10.377790449999999,8.698771468045917
Botswana,1983,2484.517956,1.996,0.897,27.2310145,124.6490648,10.47714381,3.587802578,14.22157001,7.817833938224953
Botswana,1984,2603.448657,1.996,0.897,26.33065392,118.7734707,8.577469043,3.523986847,15.38490963,7.8645922516479825
Botswana,1985,2693.781882,1.996,0.897,22.82939249,117.5228082,8.0945758,3.471958561,15.27449989,7.898701389327262
Botswana,1986,2816.769372,1.996,0.897,22.36424777,117.4595896,10.00171556,3.391640672,15.36186981,7.943345894450288
Botswana,1987,3050.231762,1.996,0.897,27.5284134,123.5717533,9.801933874,3.264695607,16.55583954,8.022972854255533
Botswana,1988,3536.423254,1.996,0.897,29.95678068,114.4515902,8.351679568,2.982917184,15.8807497,8.17087111512365
Botswana,1990,4039.465445,1.996,0.897,32.35588137,104.8473204,11.39634612,2.75036067,16.36691093,8.303867646606657
Botswana,1992,4226.739995,1.996,0.897,29.5505207,89.75125459,16.1676124,2.812820809,16.16987038,8.34918628814738
Botswana,2005,5514.217427,1.996,0.897,25.33981253,88.50535206,8.610225285,1.794991631,25.8235302,8.615085022616267
Botswana,2007,6085.635448,1.996,0.888,24.56792259,98.49652494,7.080998472,1.938134749,26.50778961,8.713686428564246
Botswana,2009,5179.413861,1.996,0.888,28.33510353,88.48078863,8.027297031,2.065878468,20.47739983,8.552447174604
Botswana,2010,5584.503432,1.996,0.868,26.76489412,94.63900209,6.948876587,2.109435975,23.55052757,8.627750796538844
Botswana,2011,5850.078586,1.996,0.868,30.19829213,98.96146778,8.459872334,1.968774796,24.19449997,8.674210373639946
Botswana,2012,5742.919245,1.996,0.853,31.46583173,111.8752806,7.536902611,1.677740212,21.67181969,8.6557229392993
Botswana,2013,6284.97678,1.526,0.834,27.58975352,125.7830399,5.884607071,1.50921875,20.91292,8.745917426506784
Botswana,2014,6547.122541,1.526,0.866,25.43543744,119.4975418,4.402253092,1.454418984,22.66012573,8.786780925388275
Botswana,2015,6141.203947,2.042,0.901,27.10328568,112.900891,3.062031696,1.427532237,23.05355263,8.722776084492804
Botswana,2016,6490.834636,2.042,0.881,24.51917227,100.4646898,2.814957914,1.419701726,22.00429153,8.778146404819259
Botswana,2017,6662.576448,2.042,0.881,24.17917645,81.92395138,3.308280768,1.420476473,22.8162632,8.804261542779752
Botswana,2018,6843.84612,2.042,0.881,26.3934732,87.45510399,3.238015589,1.418981085,22.56106567,8.831105150831789
Botswana,2019,6951.731891,2.042,0.913,28.84966512,83.09298136,2.772864429,1.422628471,22.34200096,8.846746100465072
